horizontal,vertical,label,movement_type
1.55,0.73,9,R
1.53,0.81,9,R
1.54,0.84,9,R
1.55,0.73,9,R
1.54,0.76,9,R
1.54,0.85,9,R
1.56,0.76,9,R
1.55,0.73,9,R
1.54,0.83,9,R
1.55,0.8,9,R
1.55,0.71,9,R
1.53,0.8,9,R
1.54,0.83,9,R
1.54,0.72,9,R
1.53,0.75,9,R
1.53,0.84,9,R
1.55,0.74,9,R
1.54,0.72,9,R
1.53,0.82,9,R
1.54,0.79,9,R
1.54,0.71,9,R
1.52,0.8,9,R
1.52,0.83,9,R
1.53,0.72,9,R
1.52,0.75,9,R
1.51,0.83,9,R
1.53,0.74,9,R
1.51,0.72,9,R
1.51,0.83,9,R
1.52,0.79,9,R
1.52,0.7,9,R
1.5,0.79,9,R
1.51,0.81,9,R
1.51,0.7,9,R
1.5,0.74,9,R
1.5,0.82,9,R
1.51,0.73,9,R
1.5,0.71,9,R
1.49,0.81,9,R
1.5,0.77,9,R
1.5,0.68,9,R
1.48,0.77,9,R
1.49,0.79,9,R
1.49,0.68,9,R
1.48,0.72,9,R
1.48,0.8,9,R
1.49,0.71,9,R
1.48,0.68,9,R
1.47,0.79,9,R
1.48,0.75,9,R
1.48,0.66,9,R
1.46,0.75,9,R
1.47,0.78,9,R
1.47,0.67,9,R
1.46,0.7,9,R
1.45,0.78,9,R
1.46,0.69,9,R
1.46,0.67,9,R
1.46,0.77,9,R
1.46,0.74,9,R
1.45,0.65,9,R
1.42,0.73,9,R
1.41,0.75,9,R
1.39,0.64,9,R
1.36,0.67,9,R
1.32,0.74,9,R
1.31,0.64,9,R
1.28,0.6,9,R
1.24,0.69,9,R
1.22,0.64,9,R
1.2,0.54,9,R
1.16,0.62,9,R
1.13,0.63,9,R
1.11,0.51,9,R
1.08,0.54,9,R
1.05,0.61,9,R
1.05,0.51,9,R
1.02,0.48,9,R
0.99,0.57,9,R
0.98,0.54,9,R
0.97,0.45,9,R
0.93,0.54,9,R
0.93,0.56,9,R
0.92,0.46,9,R
0.89,0.49,9,R
0.88,0.57,9,R
0.89,0.48,9,R
0.87,0.46,9,R
0.85,0.56,9,R
0.86,0.52,9,R
0.85,0.44,9,R
0.84,0.53,9,R
0.84,0.54,9,R
0.84,0.44,9,R
0.83,0.48,9,R
0.83,0.56,9,R
0.84,0.47,9,R
0.83,0.45,9,R
0.83,0.56,9,R
0.84,0.52,9,R
0.85,0.44,9,R
0.84,0.53,9,R
0.85,0.56,9,R
0.85,0.45,9,R
0.84,0.49,9,R
0.84,0.56,9,R
0.86,0.47,9,R
0.85,0.45,9,R
0.85,0.56,9,R
0.86,0.52,9,R
0.87,0.44,9,R
0.85,0.53,9,R
0.86,0.55,9,R
0.86,0.45,9,R
0.85,0.49,9,R
0.85,0.57,9,R
0.86,0.48,9,R
0.86,0.46,9,R
0.86,0.56,9,R
0.87,0.52,9,R
0.88,0.44,9,R
0.86,0.53,9,R
0.87,0.55,9,R
0.87,0.45,9,R
0.85,0.49,9,R
0.84,0.57,9,R
0.85,0.47,9,R
0.83,0.45,9,R
0.83,0.56,9,R
0.84,0.51,9,R
0.84,0.43,9,R
0.83,0.52,9,R
0.84,0.54,9,R
0.85,0.43,9,R
0.84,0.47,9,R
0.84,0.55,9,R
0.86,0.45,9,R
0.85,0.43,9,R
0.85,0.54,9,R
0.87,0.5,9,R
0.87,0.42,9,R
0.85,0.51,9,R
0.86,0.53,9,R
0.86,0.43,9,R
0.85,0.47,9,R
0.85,0.54,9,R
0.86,0.45,9,R
0.84,0.43,9,R
0.82,0.53,9,R
0.82,0.49,9,R
0.8,0.41,9,R
0.78,0.5,9,R
0.78,0.52,9,R
0.79,0.42,9,R
0.77,0.46,9,R
0.76,0.54,9,R
0.79,0.44,9,R
0.79,0.43,9,R
0.81,0.54,9,R
0.85,0.5,9,R
0.89,0.44,9,R
0.91,0.55,9,R
0.96,0.58,9,R
1.0,0.49,9,R
1.03,0.55,9,R
1.07,0.64,9,R
1.13,0.55,9,R
1.16,0.55,9,R
1.19,0.66,9,R
1.24,0.62,9,R
1.28,0.55,9,R
1.3,0.65,9,R
1.33,0.67,9,R
1.37,0.58,9,R
1.38,0.63,9,R
1.4,0.72,9,R
1.43,0.63,9,R
1.44,0.62,9,R
1.45,0.73,9,R
1.47,0.69,9,R
1.48,0.61,9,R
1.46,0.7,9,R
1.47,0.72,9,R
1.47,0.61,9,R
1.46,0.66,9,R
1.46,0.74,9,R
1.48,0.64,9,R
1.47,0.62,9,R
1.47,0.72,9,R
1.49,0.68,9,R
1.49,0.6,9,R
1.47,0.69,9,R
1.48,0.71,9,R
1.48,0.6,9,R
1.47,0.65,9,R
1.47,0.73,9,R
1.49,0.63,9,R
1.48,0.61,9,R
1.48,0.72,9,R
1.5,0.67,9,R
1.5,0.59,9,R
1.48,0.69,9,R
1.49,0.71,9,R
1.49,0.6,9,R
1.48,0.65,9,R
1.47,0.73,9,R
1.49,0.63,9,R
1.48,0.62,9,R
1.47,0.72,9,R
1.48,0.67,9,R
1.48,0.59,9,R
1.47,0.69,9,R
1.47,0.7,9,R
1.48,0.6,9,R
1.47,0.64,9,R
1.46,0.72,9,R
1.48,0.62,9,R
1.47,0.61,9,R
1.47,0.71,9,R
1.48,0.67,9,R
1.48,0.59,9,R
1.47,0.69,9,R
1.47,0.7,9,R
1.47,0.59,9,R
1.46,0.64,9,R
1.46,0.71,9,R
1.48,0.62,9,R
1.47,0.61,9,R
1.47,0.71,9,R
1.47,0.67,9,R
1.46,0.59,9,R
1.45,0.69,9,R
1.46,0.7,9,R
1.46,0.59,9,R
1.45,0.64,9,R
1.45,0.71,9,R
1.47,0.62,9,R
1.46,0.6,9,R
1.46,0.7,9,R
1.47,0.65,9,R
1.47,0.58,9,R
1.46,0.67,9,R
1.47,0.68,9,R
1.47,0.58,9,R
1.46,0.63,9,R
1.46,0.7,9,R
1.47,0.6,9,R
1.46,0.59,9,R
1.46,0.69,9,R
1.47,0.64,9,R
1.46,0.57,9,R
1.45,0.66,9,R
1.45,0.68,9,R
1.45,0.57,9,R
1.44,0.61,9,R
1.45,0.69,9,R
1.46,0.59,9,R
1.45,0.58,9,R
1.45,0.69,9,R
1.46,0.64,9,R
1.46,0.56,9,R
1.45,0.66,9,R
1.46,0.67,9,R
1.47,0.56,9,R
1.46,0.61,9,R
1.46,0.68,9,R
1.48,0.58,9,R
1.47,0.58,9,R
1.47,0.68,9,R
1.48,0.63,9,R
1.47,0.55,9,R
1.46,0.65,9,R
1.46,0.66,9,R
1.47,0.55,9,R
1.46,0.6,9,R
1.47,0.68,9,R
1.48,0.58,9,R
1.47,0.57,9,R
1.46,0.67,9,R
1.47,0.61,9,R
1.47,0.54,9,R
1.46,0.64,9,R
1.47,0.65,9,R
1.48,0.54,9,R
1.47,0.59,9,R
1.47,0.67,9,R
1.49,0.57,9,R
1.48,0.56,9,R
1.47,0.66,9,R
1.49,0.61,9,R
1.48,0.54,9,R
1.47,0.64,9,R
1.48,0.64,9,R
1.48,0.54,9,R
1.47,0.59,9,R
1.48,0.66,9,R
1.5,0.56,9,R
1.49,0.54,9,R
1.48,0.64,9,R
1.49,0.59,9,R
1.49,0.52,9,R
1.47,0.62,9,R
1.47,0.63,9,R
1.48,0.53,9,R
1.47,0.57,9,R
1.47,0.64,9,R
1.48,0.54,9,R
1.47,0.53,9,R
1.47,0.62,9,R
1.48,0.57,9,R
1.48,0.49,9,R
1.46,0.59,9,R
1.47,0.59,9,R
1.47,0.49,9,R
1.46,0.53,9,R
1.46,0.6,9,R
1.48,0.5,9,R
1.47,0.49,9,R
1.46,0.59,9,R
1.48,0.54,9,R
1.47,0.48,9,R
1.46,0.58,9,R
1.47,0.59,9,R
1.48,0.49,9,R
1.47,0.54,9,R
1.47,0.61,9,R
1.49,0.51,9,R
1.48,0.5,9,R
1.48,0.6,9,R
1.49,0.55,9,R
1.48,0.47,9,R
1.47,0.57,9,R
1.48,0.58,9,R
1.48,0.48,9,R
1.47,0.53,9,R
1.48,0.6,9,R
1.49,0.5,9,R
1.49,0.49,9,R
1.48,0.59,9,R
1.49,0.53,9,R
1.49,0.46,9,R
1.47,0.56,9,R
1.48,0.57,9,R
1.48,0.47,9,R
1.47,0.52,9,R
1.48,0.59,9,R
1.49,0.49,9,R
1.48,0.49,9,R
1.48,0.59,9,R
1.5,0.53,9,R
1.49,0.46,9,R
1.48,0.56,9,R
1.48,0.57,9,R
1.49,0.47,9,R
1.48,0.52,9,R
1.49,0.58,9,R
1.5,0.48,9,R
1.49,0.47,9,R
1.48,0.57,9,R
1.49,0.52,9,R
1.49,0.45,9,R
1.47,0.55,9,R
1.48,0.56,9,R
1.49,0.45,9,R
1.48,0.5,9,R
1.49,0.57,9,R
1.5,0.46,9,R
1.5,0.46,9,R
1.49,0.56,9,R
1.5,0.51,9,R
1.49,0.44,9,R
1.48,0.54,9,R
1.49,0.55,9,R
1.49,0.44,9,R
1.48,0.49,9,R
1.49,0.56,9,R
1.5,0.45,9,R
1.49,0.44,9,R
1.49,0.54,9,R
1.5,0.49,9,R
1.49,0.42,9,R
1.48,0.52,9,R
1.49,0.52,9,R
1.49,0.42,9,R
1.48,0.47,9,R
1.49,0.54,9,R
1.5,0.44,9,R
1.49,0.44,10,R
1.49,0.54,10,R
1.51,0.48,10,R
1.5,0.42,10,R
1.49,0.52,10,R
1.5,0.52,10,R
1.5,0.42,10,R
1.49,0.48,10,R
1.5,0.54,10,R
1.51,0.44,10,R
1.5,0.44,10,R
1.5,0.53,10,R
1.51,0.48,10,R
1.5,0.41,10,R
1.49,0.51,10,R
1.5,0.5,10,R
1.5,0.4,10,R
1.49,0.46,10,R
1.51,0.52,10,R
1.52,0.42,10,R
1.5,0.42,10,R
1.5,0.52,10,R
1.51,0.47,10,R
1.5,0.41,10,R
1.49,0.5,10,R
1.5,0.51,10,R
1.5,0.41,10,R
1.49,0.46,10,R
1.5,0.53,10,R
1.51,0.43,10,R
1.49,0.44,10,R
1.49,0.53,10,R
1.5,0.48,10,R
1.49,0.42,10,R
1.48,0.52,10,R
1.49,0.52,10,R
1.5,0.42,10,R
1.49,0.47,10,R
1.5,0.54,10,R
1.51,0.43,10,R
1.5,0.43,10,R
1.5,0.53,10,R
1.51,0.47,10,R
1.5,0.41,10,R
1.49,0.51,10,R
1.49,0.51,10,R
1.5,0.41,10,R
1.48,0.47,10,R
1.49,0.53,10,R
1.5,0.43,10,R
1.5,0.43,10,R
1.49,0.53,10,R
1.51,0.47,10,R
1.5,0.41,10,R
1.49,0.51,10,R
1.5,0.51,10,R
1.5,0.41,10,R
1.49,0.47,10,R
1.49,0.53,10,R
1.5,0.43,10,R
1.49,0.43,10,R
1.49,0.53,10,R
1.51,0.47,10,R
1.5,0.4,10,R
1.49,0.5,10,R
1.5,0.5,10,R
1.5,0.4,10,R
1.48,0.46,10,R
1.49,0.52,10,R
1.5,0.42,10,R
1.48,0.42,10,R
1.48,0.52,10,R
1.49,0.46,10,R
1.47,0.4,10,R
1.46,0.5,10,R
1.46,0.51,10,R
1.46,0.41,10,R
1.45,0.46,10,R
1.46,0.53,10,R
1.48,0.42,10,R
1.47,0.42,10,R
1.46,0.53,10,R
1.47,0.47,10,R
1.46,0.41,10,R
1.45,0.51,10,R
1.46,0.51,10,R
1.46,0.41,10,R
1.45,0.46,10,R
1.46,0.52,10,R
1.47,0.42,10,R
1.46,0.42,10,R
1.45,0.52,10,R
1.46,0.47,10,R
1.45,0.41,10,R
1.44,0.51,10,R
1.45,0.51,10,R
1.45,0.41,10,R
1.44,0.46,10,R
1.46,0.53,10,R
1.47,0.42,10,R
1.46,0.43,10,R
1.46,0.52,10,R
1.47,0.46,10,R
1.46,0.4,10,R
1.45,0.5,10,R
1.46,0.5,10,R
1.46,0.41,10,R
1.45,0.46,10,R
1.46,0.53,10,R
1.47,0.42,10,R
1.45,0.43,10,R
1.45,0.52,10,R
1.46,0.46,10,R
1.44,0.4,10,R
1.43,0.51,10,R
1.44,0.5,10,R
1.44,0.41,10,R
1.43,0.46,10,R
1.44,0.53,10,R
1.45,0.42,10,R
1.44,0.43,10,R
1.44,0.53,10,R
1.45,0.47,10,R
1.45,0.41,10,R
1.44,0.51,10,R
1.45,0.5,10,R
1.45,0.41,10,R
1.43,0.47,10,R
1.44,0.53,10,R
1.45,0.43,10,R
1.44,0.43,10,R
1.44,0.53,10,R
1.45,0.47,10,R
1.44,0.41,10,R
1.43,0.52,10,R
1.45,0.52,10,R
1.45,0.42,10,R
1.43,0.47,10,R
1.45,0.53,10,R
1.46,0.43,10,R
1.45,0.44,10,R
1.45,0.54,10,R
1.46,0.48,10,R
1.44,0.42,10,R
1.43,0.53,10,R
1.44,0.52,10,R
1.45,0.43,10,R
1.43,0.48,10,R
1.44,0.54,10,R
1.45,0.44,10,R
1.44,0.45,10,R
1.44,0.55,10,R
1.45,0.49,10,R
1.44,0.43,10,R
1.43,0.54,10,R
1.44,0.53,10,R
1.44,0.44,10,R
1.43,0.5,10,R
1.45,0.55,10,R
1.46,0.45,10,R
1.45,0.45,10,R
1.44,0.55,10,R
1.46,0.5,10,R
1.44,0.44,10,R
1.43,0.56,10,R
1.44,0.55,10,R
1.44,0.46,10,R
1.42,0.53,10,R
1.43,0.59,10,R
1.44,0.48,10,R
1.43,0.48,10,R
1.43,0.58,10,R
1.44,0.52,10,R
1.43,0.46,10,R
1.42,0.57,10,R
1.44,0.57,10,R
1.44,0.47,10,R
1.43,0.54,10,R
1.44,0.6,10,R
1.45,0.49,10,R
1.44,0.5,10,R
1.44,0.6,10,R
1.45,0.54,10,R
1.43,0.48,10,R
1.42,0.59,10,R
1.43,0.58,10,R
1.42,0.49,10,R
1.41,0.55,10,R
1.42,0.61,10,R
1.42,0.5,10,R
1.41,0.51,10,R
1.41,0.61,10,R
1.42,0.55,10,R
1.41,0.49,10,R
1.41,0.6,10,R
1.42,0.59,10,R
1.42,0.5,10,R
1.41,0.56,10,R
1.42,0.62,10,R
1.43,0.52,10,R
1.42,0.53,10,R
1.42,0.63,10,R
1.43,0.57,10,R
1.42,0.51,10,R
1.41,0.62,10,R
1.43,0.62,10,R
1.43,0.52,10,R
1.42,0.59,10,R
1.43,0.65,10,R
1.44,0.55,10,R
1.43,0.56,10,R
1.43,0.66,10,R
1.44,0.6,10,R
1.43,0.55,10,R
1.42,0.65,10,R
1.43,0.65,10,R
1.44,0.55,10,R
1.43,0.62,10,R
1.44,0.67,10,R
1.45,0.57,10,R
1.43,0.58,10,R
1.43,0.68,10,R
1.44,0.62,10,R
1.42,0.57,10,R
1.42,0.67,10,R
1.43,0.67,10,R
1.43,0.57,10,R
1.41,0.64,10,R
1.43,0.7,10,R
1.43,0.6,10,R
1.42,0.61,10,R
1.42,0.7,10,R
1.44,0.64,10,R
1.43,0.58,10,R
1.42,0.69,10,R
1.43,0.69,10,R
1.44,0.59,10,R
1.43,0.66,10,R
1.44,0.72,10,R
1.45,0.61,10,R
1.44,0.62,10,R
1.44,0.71,10,R
1.45,0.64,10,R
1.44,0.59,10,R
1.44,0.7,10,R
1.45,0.69,10,R
1.45,0.6,10,R
1.44,0.66,10,R
1.45,0.71,10,R
1.45,0.61,10,R
1.44,0.61,10,R
1.44,0.71,10,R
1.45,0.65,10,R
1.44,0.6,10,R
1.43,0.71,10,R
1.44,0.7,10,R
1.44,0.61,10,R
1.43,0.68,10,R
1.45,0.73,10,R
1.45,0.62,10,R
1.44,0.63,10,R
1.44,0.72,10,R
1.46,0.65,10,R
1.44,0.6,10,R
1.44,0.71,10,R
1.44,0.71,10,R
1.44,0.61,10,R
1.43,0.68,10,R
1.44,0.73,10,R
1.44,0.63,10,R
1.43,0.64,10,R
1.43,0.74,10,R
1.44,0.67,10,R
1.43,0.62,10,R
1.42,0.73,10,R
1.43,0.72,10,R
1.43,0.62,10,R
1.42,0.69,10,R
1.43,0.74,10,R
1.44,0.63,10,R
1.43,0.64,10,R
1.43,0.74,10,R
1.44,0.67,10,R
1.43,0.62,10,R
1.43,0.72,10,R
1.44,0.71,10,R
1.44,0.61,10,R
1.42,0.68,10,R
1.44,0.73,10,R
1.44,0.62,10,R
1.43,0.63,10,R
1.43,0.72,10,R
1.44,0.65,10,R
1.43,0.6,10,R
1.42,0.7,10,R
1.43,0.7,10,R
1.43,0.61,10,R
1.42,0.67,10,R
1.43,0.72,10,R
1.44,0.61,10,R
1.43,0.62,10,R
1.43,0.71,10,R
1.45,0.64,10,R
1.43,0.59,10,R
1.42,0.7,10,R
1.43,0.69,10,R
1.43,0.59,10,R
1.41,0.66,10,R
1.42,0.71,10,R
1.43,0.61,10,R
1.42,0.62,10,R
1.42,0.72,10,R
1.43,0.65,10,R
1.42,0.6,10,R
1.42,0.71,10,R
1.43,0.69,10,R
1.43,0.59,10,R
1.41,0.66,10,R
1.42,0.72,10,R
1.42,0.61,10,R
1.42,0.62,10,R
1.42,0.72,10,R
1.43,0.65,10,R
1.43,0.6,10,R
1.42,0.71,10,R
1.42,0.69,10,R
1.41,0.6,10,R
1.38,0.66,10,R
1.36,0.71,10,R
1.34,0.59,10,R
1.3,0.6,10,R
1.27,0.68,10,R
1.26,0.6,10,R
1.21,0.54,10,R
1.18,0.64,10,R
1.16,0.61,10,R
1.13,0.51,10,R
1.09,0.57,10,R
1.08,0.61,10,R
1.06,0.5,10,R
1.02,0.51,10,R
1.0,0.6,10,R
1.0,0.53,10,R
0.97,0.48,10,R
0.94,0.58,10,R
0.94,0.55,10,R
0.92,0.46,10,R
0.89,0.52,10,R
0.88,0.57,10,R
0.88,0.46,10,R
0.85,0.48,10,R
0.84,0.58,10,R
0.85,0.51,10,R
0.83,0.46,10,R
0.82,0.57,10,R
0.83,0.55,10,R
0.82,0.46,10,R
0.8,0.53,10,R
0.81,0.58,10,R
0.82,0.48,10,R
0.81,0.5,10,R
0.81,0.59,10,R
0.83,0.52,10,R
0.82,0.47,10,R
0.82,0.58,10,R
0.83,0.56,10,R
0.84,0.47,10,R
0.82,0.54,10,R
0.84,0.59,10,R
0.85,0.48,10,R
0.84,0.5,10,R
0.84,0.6,10,R
0.85,0.53,10,R
0.84,0.49,10,R
0.84,0.6,10,R
0.86,0.58,10,R
0.86,0.49,10,R
0.84,0.56,10,R
0.86,0.61,10,R
0.86,0.5,10,R
0.85,0.51,10,R
0.85,0.61,10,R
0.87,0.54,10,R
0.87,0.5,10,R
0.86,0.61,10,R
0.88,0.59,10,R
0.88,0.5,10,R
0.86,0.57,10,R
0.87,0.61,10,R
0.88,0.5,10,R
0.86,0.52,10,R
0.86,0.61,10,R
0.87,0.54,10,R
0.86,0.5,10,R
0.85,0.61,10,R
0.86,0.59,10,R
0.87,0.51,10,R
0.85,0.58,10,R
0.87,0.63,10,R
0.88,0.52,10,R
0.87,0.53,10,R
0.87,0.63,10,R
0.89,0.55,10,R
0.88,0.51,10,R
0.87,0.62,10,R
0.89,0.61,10,R
0.89,0.52,10,R
0.87,0.6,10,R
0.89,0.64,10,R
0.89,0.53,10,R
0.88,0.55,10,R
0.89,0.64,10,R
0.91,0.57,10,R
0.89,0.53,10,R
0.89,0.64,10,R
0.9,0.62,10,R
0.9,0.53,10,R
0.89,0.61,10,R
0.91,0.65,10,R
0.91,0.54,10,R
0.9,0.56,10,R
0.9,0.65,10,R
0.92,0.57,10,R
0.91,0.53,10,R
0.91,0.63,10,R
0.93,0.62,10,R
0.93,0.53,10,R
0.91,0.6,10,R
0.92,0.65,10,R
0.94,0.54,10,R
0.94,0.56,10,R
0.97,0.66,10,R
1.02,0.6,10,R
1.05,0.57,10,R
1.08,0.69,10,R
1.13,0.69,10,R
1.17,0.62,10,R
1.2,0.7,10,R
1.25,0.76,10,R
1.29,0.66,10,R
1.32,0.69,10,R
1.35,0.79,10,R
1.4,0.72,10,R
1.42,0.69,10,R
1.43,0.8,10,R
1.47,0.79,10,R
1.5,0.7,10,R
1.5,0.78,10,R
1.53,0.83,10,R
1.56,0.73,10,R
1.56,0.75,10,R
1.57,0.84,10,R
1.59,0.76,10,R
1.59,0.72,10,R
1.59,0.83,10,R
1.6,0.81,10,R
1.61,0.72,10,R
1.59,0.79,10,R
1.6,0.83,10,R
1.61,0.72,10,R
1.6,0.74,10,R
1.6,0.83,10,R
1.62,0.75,10,R
1.6,0.71,10,R
1.6,0.82,10,R
1.61,0.8,10,R
1.61,0.71,10,R
1.59,0.78,10,R
1.6,0.82,10,R
1.61,0.71,10,R
1.61,0.74,10,R
1.61,0.83,10,R
1.63,0.75,10,R
1.62,0.71,10,R
1.61,0.81,10,R
1.62,0.79,10,R
1.62,0.69,10,R
1.6,0.77,10,R
1.61,0.81,10,R
1.61,0.7,10,R
1.6,0.72,10,R
1.6,0.81,10,R
1.62,0.73,10,R
1.61,0.69,10,R
1.6,0.79,10,R
1.61,0.77,10,R
1.61,0.68,10,R
1.59,0.76,10,R
1.6,0.8,10,R
1.61,0.69,10,R
1.6,0.72,10,R
1.6,0.81,10,R
1.61,0.73,10,R
1.6,0.7,10,R
1.6,0.81,10,R
1.61,0.78,10,R
1.61,0.69,10,R
1.59,0.77,10,R
1.6,0.81,10,R
1.61,0.7,10,R
1.6,0.73,10,R
1.6,0.82,10,R
1.62,0.73,10,R
1.61,0.7,10,R
1.6,0.8,10,R
1.61,0.77,10,R
1.61,0.68,10,R
1.59,0.76,10,R
1.6,0.8,10,R
1.61,0.69,10,R
1.6,0.72,10,R
1.59,0.81,10,R
1.61,0.73,10,R
1.6,0.69,10,R
1.59,0.8,10,R
1.6,0.78,10,R
1.61,0.68,10,R
1.59,0.76,10,R
1.6,0.8,10,R
1.6,0.69,10,R
1.59,0.72,10,R
1.59,0.81,10,R
1.61,0.73,10,R
1.6,0.69,10,R
1.59,0.8,10,R
1.6,0.77,10,R
1.61,0.68,10,R
1.59,0.76,10,R
1.6,0.8,10,R
1.61,0.7,10,R
1.6,0.72,10,R
1.59,0.81,10,R
1.61,0.73,10,R
1.6,0.69,10,R
1.59,0.8,10,R
1.6,0.78,10,R
1.6,0.69,10,R
1.59,0.77,10,R
1.6,0.81,10,R
1.6,0.7,10,R
1.6,0.72,10,R
1.59,0.81,10,R
1.61,0.72,10,R
1.6,0.69,10,R
1.59,0.8,10,R
1.6,0.78,10,R
1.6,0.69,10,R
1.58,0.78,10,R
1.59,0.81,10,R
1.6,0.71,10,R
1.59,0.74,10,R
1.59,0.83,10,R
1.6,0.75,10,R
1.59,0.71,10,R
1.58,0.82,10,R
1.59,0.79,10,R
1.59,0.7,10,R
1.57,0.78,10,R
1.58,0.81,10,R
1.58,0.71,10,R
1.57,0.74,10,R
1.57,0.83,10,R
1.59,0.74,10,R
1.58,0.71,10,R
1.58,0.81,10,R
1.59,0.78,10,R
1.6,0.7,10,R
1.58,0.78,10,R
1.59,0.82,10,R
1.59,0.71,10,R
1.58,0.74,10,R
1.58,0.82,10,R
1.6,0.74,10,R
1.59,0.7,10,R
1.58,0.81,10,R
1.59,0.78,10,R
1.59,0.69,10,R
1.57,0.78,10,R
1.57,0.81,10,R
1.57,0.7,10,R
1.56,0.73,10,R
1.56,0.82,10,R
1.57,0.74,10,R
1.57,0.71,10,R
1.57,0.82,10,R
1.58,0.79,10,R
1.58,0.71,10,R
1.56,0.79,10,R
1.57,0.83,10,R
1.57,0.72,10,R
1.56,0.75,10,R
1.57,0.84,10,R
1.58,0.76,10,R
1.58,0.73,10,R
1.57,0.84,10,R
1.58,0.82,10,R
1.59,0.73,10,R
1.57,0.82,10,R
1.58,0.85,10,R
1.58,0.74,10,R
1.57,0.77,10,R
1.57,0.86,10,R
1.58,0.77,10,R
1.57,0.74,10,R
1.57,0.85,10,R
1.58,0.81,10,R
1.59,0.73,10,R
1.57,0.81,10,R
1.58,0.84,10,R
1.58,0.73,10,R
1.57,0.77,10,R
1.57,0.86,10,R
1.58,0.78,10,R
1.57,0.74,10,R
1.57,0.85,10,R
1.58,0.82,10,R
1.58,0.73,10,R
1.57,0.82,10,R
1.58,0.85,10,R
1.58,0.74,10,R
1.57,0.78,10,R
1.57,0.86,10,R
1.58,0.78,10,R
1.57,0.75,10,R
1.57,0.85,10,R
1.58,0.82,10,R
1.58,0.73,10,R
1.56,0.82,10,R
1.57,0.85,10,R
1.58,0.74,11,R
1.57,0.77,11,R
1.57,0.86,11,R
1.59,0.77,11,R
1.58,0.74,11,R
1.57,0.84,11,R
1.58,0.81,11,R
1.58,0.73,11,R
1.57,0.81,11,R
1.58,0.84,11,R
1.58,0.74,11,R
1.57,0.77,11,R
1.57,0.86,11,R
1.58,0.77,11,R
1.57,0.74,11,R
1.57,0.84,11,R
1.58,0.81,11,R
1.58,0.72,11,R
1.57,0.81,11,R
1.58,0.84,11,R
1.58,0.74,11,R
1.58,0.77,11,R
1.57,0.86,11,R
1.59,0.78,11,R
1.58,0.75,11,R
1.57,0.85,11,R
1.58,0.82,11,R
1.58,0.73,11,R
1.57,0.82,11,R
1.58,0.85,11,R
1.58,0.74,11,R
1.57,0.77,11,R
1.57,0.86,11,R
1.58,0.77,11,R
1.57,0.74,11,R
1.57,0.85,11,R
1.58,0.82,11,R
1.59,0.74,11,R
1.57,0.82,11,R
1.57,0.85,11,R
1.58,0.74,11,R
1.57,0.78,11,R
1.56,0.86,11,R
1.58,0.77,11,R
1.57,0.75,11,R
1.57,0.85,11,R
1.58,0.82,11,R
1.59,0.74,11,R
1.57,0.83,11,R
1.58,0.86,11,R
1.58,0.75,11,R
1.57,0.79,11,R
1.57,0.87,11,R
1.59,0.78,11,R
1.58,0.76,11,R
1.57,0.86,11,R
1.58,0.82,11,R
1.58,0.74,11,R
1.56,0.83,11,R
1.57,0.86,11,R
1.57,0.75,11,R
1.56,0.79,11,R
1.56,0.87,11,R
1.58,0.78,11,R
1.57,0.75,11,R
1.57,0.86,11,R
1.58,0.82,11,R
1.58,0.74,11,R
1.56,0.83,11,R
1.57,0.86,11,R
1.58,0.75,11,R
1.57,0.78,11,R
1.57,0.87,11,R
1.58,0.78,11,R
1.57,0.75,11,R
1.57,0.85,11,R
1.57,0.82,11,R
1.57,0.73,11,R
1.56,0.82,11,R
1.56,0.85,11,R
1.57,0.74,11,R
1.57,0.77,11,R
1.58,0.86,11,R
1.6,0.76,11,R
1.59,0.74,11,R
1.58,0.85,11,R
1.59,0.82,11,R
1.59,0.73,11,R
1.56,0.83,11,R
1.57,0.85,11,R
1.57,0.74,11,R
1.56,0.78,11,R
1.56,0.86,11,R
1.58,0.77,11,R
1.57,0.75,11,R
1.57,0.86,11,R
1.58,0.82,11,R
1.58,0.74,11,R
1.56,0.83,11,R
1.57,0.86,11,R
1.57,0.75,11,R
1.56,0.79,11,R
1.56,0.87,11,R
1.58,0.78,11,R
1.57,0.76,11,R
1.57,0.86,11,R
1.59,0.83,11,R
1.59,0.74,11,R
1.58,0.83,11,R
1.59,0.86,11,R
1.59,0.75,11,R
1.58,0.78,11,R
1.58,0.86,11,R
1.59,0.77,11,R
1.58,0.74,11,R
1.58,0.85,11,R
1.59,0.82,11,R
1.59,0.74,11,R
1.58,0.83,11,R
1.59,0.85,11,R
1.59,0.75,11,R
1.58,0.79,11,R
1.58,0.87,11,R
1.6,0.78,11,R
1.6,0.75,11,R
1.59,0.86,11,R
1.6,0.82,11,R
1.6,0.73,11,R
1.58,0.82,11,R
1.59,0.85,11,R
1.59,0.74,11,R
1.58,0.78,11,R
1.57,0.86,11,R
1.59,0.77,11,R
1.58,0.74,11,R
1.58,0.85,11,R
1.59,0.81,11,R
1.59,0.73,11,R
1.57,0.82,11,R
1.57,0.85,11,R
1.58,0.75,11,R
1.56,0.79,11,R
1.56,0.87,11,R
1.58,0.78,11,R
1.57,0.75,11,R
1.57,0.86,11,R
1.57,0.82,11,R
1.57,0.74,11,R
1.56,0.83,11,R
